"";"id";"module";"supermodule";"dim_1";"dim_2"
"1";"Igfbp7";"4";"1";-5,78203050879374;-1,43926616211845
"2";"Pcp4";"11";"1";-2,99684469488993;0,0152560005574073
"3";"Fos";"53";"1";-1,7317687728776;0,566604016223415
"4";"Apoe";"20";"1";-3,72867362288371;0,399918576577171
"5";"Mgll";"47";"1";-2,99977938918009;0,633496431508526
"6";"Atp1b1";"40";"1";-0,762332514799981;2,18685428599404
"7";"Acta2";"20";"1";-3,6560019710435;-0,22605176468803
"8";"Tpm2";"20";"1";-3,59981314925089;-0,20164980193092
"9";"Cat";"40";"1";-0,642411456383615;2,71316759089516
"10";"Sparc";"20";"1";-3,67874257353678;0,0889251063256111
"11";"Cnn1";"11";"1";-3,23975627211466;0,0359961519627418
"12";"Socs3";"31";"1";-2,46200768736735;0,399336473891005
"13";"Ecrg4";"47";"1";-3,14202945021525;0,534570207694038
"14";"Cyp2f2";"15";"1";-1,57867638853922;-3,33438690205528
"15";"Ifi202b";"14";"1";0,527703120432944;3,33244792918251
"16";"Taldo1";"15";"1";-1,40789501456156;-3,56821020146324
"17";"Myl9";"20";"1";-4,02828614500895;-0,289245145520702
"18";"Mylk";"20";"1";-3,53446929243937;-0,0868864824385796
"19";"Myl6";"20";"1";-3,43854634550944;-0,363390879830853
"20";"Gng11";"4";"1";-5,80743448523417;-1,43789155980064
"21";"Fxyd2";"19";"1";-0,195924357451349;-5,26164205571128
"22";"Tspan2";"11";"1";-2,79015223769084;0,172596646347507
"23";"Junb";"53";"1";-1,70785264758006;0,68831927875565
"24";"Plcb4";"38";"1";-2,44984738615885;-0,284618752202526
"25";"Esp4";"34";"1";-2,14417569426432;-3,71309049626304
"26";"Car2";"34";"1";-2,08057360438242;-3,65825279255821
"27";"Atp1b2";"4";"1";-5,9274429538621;-1,33081312676384
"28";"Lhfp";"11";"1";-2,93872897414103;0,415095213675364
"29";"Egr1";"53";"1";-1,74218599585429;0,593004060783848
"30";"Elf5";"34";"1";-2,04958050040141;-3,68009288807823
"31";"Myh11";"20";"1";-3,61912338522807;-0,170105831822887
"32";"Cox4i2";"4";"1";-5,67305080679789;-1,50547881623222
"33";"Tacstd2";"14";"1";0,503920271121115;3,19627730349587
"34";"Tgfb1i1";"11";"1";-3,1991657474412;-0,0894831587882195
"35";"Fosb";"53";"1";-1,78211562422648;0,661912096539005
"36";"Lmod1";"11";"1";-3,26176850584879;0,0307063589482154
"37";"Gjb2";"34";"1";-2,14773862151042;-3,59539850254966
"38";"Igfbp2";"11";"1";-3,0278920390977;0,201292646923527
"39";"Bgn";"20";"1";-3,40783922461405;0,0358728895573463
"40";"Fgf7";"11";"1";-2,93903605727091;0,105330480137333
"41";"Rps24";"42";"3";2,80388076516256;-5,31264551182701
"42";"Rps29";"42";"3";2,79607494088277;-5,34667833348228
"43";"Gucy1b1";"4";"1";-5,8681020000352;-1,41417058011009
"44";"Fxyd1";"4";"1";-5,85469763068095;-1,11263020535423
"45";"Mme";"34";"1";-2,29116349009409;-3,35211594601585
"46";"Slc12a2";"16";"1";-2,32635609892741;-3,19142468472435
"47";"Osr1";"11";"1";-2,94816391257182;-0,0703470875830803
"48";"Rps8";"42";"3";2,78783018799886;-5,11629064579918
"49";"Ndufa4l2";"4";"1";-5,79933254507914;-1,51744266053154
"50";"Rps19";"42";"3";2,77013142319784;-5,26088388462974
"51";"Atp1a1";"40";"1";-0,688503653682618;2,39836959342049
"52";"Ngf";"25";"1";-2,84769503859416;1,1420885155587
"53";"Gas6";"11";"1";-2,83992688444987;0,447876931042835
"54";"Rbpms";"47";"1";-3,01594869879618;0,685222489634022
"55";"Ncald";"34";"1";-2,06648843077555;-3,59843976994468
"56";"Rpl12";"42";"3";2,83720190735921;-5,34412153264
"57";"Gm13889";"4";"1";-5,81220142630473;-1,4221300651641
"58";"Crip1";"4";"1";-6,0106777408494;-1,18923874398185
"59";"Tnfrsf12a";"8";"1";2,59177310677633;4,30428616503762
"60";"Pgf";"11";"1";-2,9134937980546;0,112724883356556
"61";"Rps18";"42";"3";2,69206769677267;-5,18750579853965
"62";"Pde3a";"4";"1";-5,85738365439311;-1,34004922409965
"63";"Rpl32";"42";"3";2,75415785523519;-5,24699981709434
"64";"Fxyd3";"1";"1";-0,81246607092753;-3,70693309803917
"65";"Rpl39";"42";"3";2,73384173127279;-5,21862800618126
"66";"Gucy1a1";"4";"1";-5,65533296851054;-1,40835745831443
"67";"Oat";"47";"1";-3,05981819418803;0,620636803904041
"68";"Vim";"20";"1";-4,13688318518534;0,0771777162937965
"69";"Rps15a";"42";"3";2,77491338463888;-5,26848085423423
"70";"Rpl23";"42";"3";2,75873573037252;-5,23934371968223
"71";"Rplp0";"42";"3";2,75142963143453;-5,21600730915977
"72";"Ism1";"11";"1";-2,71649544028178;0,195478586354717
"73";"Ctsh";"34";"1";-2,06323997763529;-3,73160894413902
"74";"Wfdc2";"14";"1";-0,438251570738702;2,90820257166909
"75";"Ebf1";"45";"1";-5,36396496085063;-1,69891222020103
"76";"Rarres2";"35";"1";-5,41362945822611;0,465510314205154
"77";"Atf3";"53";"1";-1,61500053194895;0,904394997158512
"78";"Lrrc26";"34";"1";-1,84583942679301;-3,70484598179771
"79";"Fhod3";"11";"1";-2,8500937679185;-0,00331415434791188
"80";"Ubc";"25";"1";-2,06892506865397;0,87801106075333
"81";"Tns1";"11";"1";-2,90338437346354;0,197588352361187
"82";"Jund";"25";"1";-2,41350726870432;0,926826817789539
"83";"Klk1";"19";"1";-0,331233099974542;-6,08854349156334
"84";"Btg2";"53";"1";-1,79185228136912;0,701433552303776
"85";"Rpsa";"42";"3";2,74598081322774;-5,2436257173629
"86";"Ighm";"61";"2";-5,4613670566453;-5,52754266758873
"87";"Cdo1";"40";"1";-0,666515880204587;2,55176012019204
"88";"Rpl10a";"42";"3";2,62235648842916;-5,11477478047325
"89";"Rps5";"42";"3";2,78957708092794;-5,28918893834068
"90";"Tagln";"20";"1";-3,91732518462077;-0,23870612879707
"91";"Rps7";"42";"3";2,7146206638442;-5,2193108369918
"92";"Rps28";"42";"3";2,78651340218648;-5,29459484120323
"93";"Rps20";"42";"3";2,7004490635024;-5,31723983784629
"94";"Ano1";"41";"1";-2,07510380534068;-2,373431997499
"95";"Rps12";"42";"3";2,8282042286025;-5,29863794346763
"96";"Mia";"47";"1";-3,24824039725199;0,785221440592274
"97";"F3";"8";"1";3,41285927506551;4,07119457224892
"98";"Slc25a4";"38";"1";-3,13425938872233;-0,527061240872875
"99";"Mustn1";"4";"1";-6,13813965109721;-1,08663721581413
"100";"Laptm4a";"38";"1";-2,80434839514628;-0,538552479943768
"101";"Sncg";"4";"1";-5,85489074973002;-1,25694914360954
"102";"Gas1";"31";"1";-2,67209641722575;-0,029860692224041
"103";"Trf";"47";"1";-3,16352145460978;0,753405077257618
"104";"Cracr2b";"15";"1";-1,659635470189;-3,40080674191429
"105";"Cxcl17";"15";"1";-1,39044343022242;-3,43933113118126
"106";"Ackr3";"47";"1";-3,02277676848307;0,785015148916706
"107";"Sfrp1";"11";"1";-3,06014625815287;0,311442879834637
"108";"Rgs5";"4";"1";-5,71293108252421;-1,50560994645073
"109";"Igkc";"61";"2";-5,46984760550395;-5,55945213337852
"110";"Rabac1";"1";"1";-0,803057775772958;-3,60639246006919
"111";"Rpl13a";"42";"3";2,82515294762716;-5,36754711171104
"112";"Rps3";"42";"3";2,81908138009176;-5,33871896763755
"113";"Aspn";"4";"1";-5,71284143713847;-1,44220002194358
"114";"Sparcl1";"44";"1";-5,34451906470194;-0,783171730241314
"115";"Cbr2";"14";"1";-0,22347207454577;2,81320874194191
"116";"Rpl28";"42";"3";2,74138839455709;-5,29067190190269
"117";"Cldn3";"15";"1";-1,70307271269694;-3,4691031744094
"118";"Sema5a";"11";"1";-2,73253242758647;0,229968337216839
"119";"Cd74";"39";"2";-5,59380619315043;-4,5672112276168
"120";"Spint2";"15";"1";-1,43214862135783;-3,59195859929039
"121";"Rps16";"42";"3";2,79384858819112;-5,30054910679771
"122";"Rps3a1";"42";"3";2,74264724465475;-5,23368080159141
"123";"Cald1";"20";"1";-3,65331666258708;-0,0843615104766045
"124";"Rps26";"42";"3";2,696006610118;-5,1635156442733
"125";"Cited4";"34";"1";-1,84609584597483;-3,65453537007286
"126";"Gm16136";"15";"1";-1,57606111554041;-3,32657225628807
"127";"Rpl13";"42";"3";2,70823438378438;-5,28545434971763
"128";"Rps27a";"42";"3";2,77389080735311;-5,23231657048179
"129";"Rps9";"42";"3";2,6156216404067;-5,222379760942
"130";"Rpl17";"42";"3";2,76857669564352;-5,27947481175377
"131";"Nr4a1";"25";"1";-2,52776233939066;0,90249626139687
"132";"Barx1";"4";"1";-5,88272230414286;-1,42595692177726
"133";"Rps4x";"42";"3";2,80715806695089;-5,29317195912315
"134";"Rpl18a";"42";"3";2,80314810486898;-5,29433973332359
"135";"Sfn";"22";"1";2,08558280678853;3,72179238299416
"136";"Mef2c";"20";"1";-3,95116345671549;-0,237847881516949
"137";"Chchd10";"19";"1";-0,371483490742593;-4,79887111683799
"138";"Cyb5a";"1";"1";-1,10107438353434;-3,51251323719932
"139";"Pik3r1";"23";"1";-1,87451438692942;-1,14396019478752
"140";"Matn2";"11";"1";-2,84837810782328;0,305945468941196
"141";"Cldn4";"22";"1";1,74948461266622;3,60652796725319
"142";"Coro1a";"39";"2";-6,05126087454691;-4,95242078801109
"143";"Notch3";"45";"1";-5,26129572180644;-1,56031640072776
"144";"Rpl27a";"42";"3";2,73776800843343;-5,29470975895835
"145";"Msrb1";"11";"1";-3,23000066069499;-0,0643619467826043
"146";"Rgs4";"45";"1";-5,3363031604661;-1,63928540249778
"147";"Nupr1";"36";"1";1,1687461874114;1,49168757895516
"148";"Pdgfrb";"45";"1";-5,3163327434434;-1,66924913426353
"149";"Rps13";"42";"3";2,8914571544753;-5,40376527806236
"150";"BC006965";"16";"1";-2,36681704310313;-3,27906568547203
"151";"Txnip";"23";"1";-1,74791114119425;-1,28482552071525
"152";"Fth1";"1";"1";-0,759965450443178;-3,76168401738121
"153";"Igfbp5";"11";"1";-2,67188231734171;0,481171691664919
"154";"Barx2";"15";"1";-1,81261567858592;-3,25005157490684
"155";"Cd52";"39";"2";-5,94454090384379;-4,67366321583702
"156";"B2m";"21";"1";3,49630935402975;-0,430811362466351
"157";"Rbp1";"11";"1";-2,97351257590189;0,345216369131073
"158";"Rpl3";"42";"3";2,5882299682723;-5,15400131245567
"159";"Rps11";"42";"3";2,77075178834066;-5,27605636616661
"160";"Rtn4";"28";"1";2,69918353768453;4,56259958247231
"161";"Rps10";"42";"3";2,79275377007589;-5,36083801289512
"162";"Rpl37a";"42";"3";2,76468451233968;-5,31802137394859
"163";"Nrg2";"11";"1";-2,91728679922953;0,472021845975384
"164";"Gadd45b";"25";"1";-2,4441757657899;0,974611921110615
"165";"Rps14";"42";"3";2,82890303345785;-5,36735637684776
"166";"Rpl37";"42";"3";2,74834234925374;-5,29269369145347
"167";"Tsc22d1";"25";"1";-2,54232065466776;0,829785866537556
"168";"H2-Eb1";"39";"2";-5,63339321402445;-4,56775911351158
"169";"Irf1";"53";"1";-1,74007777956858;0,572207627692684
"170";"Rpl15";"42";"3";2,77670104714498;-5,20880182286216
"171";"Atp6v1g1";"1";"1";-1,08146049169436;-3,57246692677452
"172";"Tnc";"14";"1";-0,0459302523507169;3,09993926981972
"173";"Ier2";"53";"1";-1,69024126318827;0,662444291511044
"174";"Rpl30";"42";"3";2,8241906902419;-5,36180408497764
"175";"Rpl6";"42";"3";2,61927302094564;-5,13654048939659
"176";"Epcam";"8";"1";2,88377840729818;4,31715313891457
"177";"Tuba1c";"12";"1";2,37882740708456;4,10116760233925
"178";"Des";"4";"1";-5,98084633139506;-0,995372014245525
"179";"Actg1";"8";"1";2,61910207482442;4,39393083552407
"180";"Rpl11";"42";"3";2,78974683495626;-5,35400779744102
"181";"Nebl";"47";"1";-2,89122383383647;0,80980570415543
"182";"Csrp1";"25";"1";-2,88564102438822;1,15104125241326
"183";"Eef1b2";"42";"3";2,74708397599325;-5,20373447438194
"184";"H2-Aa";"39";"2";-5,63411752966776;-4,53652341862632
"185";"Krt23";"14";"1";0,128670348845572;3,21412221888588
"186";"Gstm1";"38";"1";-2,27481870440379;-0,849690275392071
"187";"Rps23";"42";"3";2,83347089501485;-5,38525493641807
"188";"Mfge8";"45";"1";-5,35957424429789;-1,62275798817588
"189";"Car12";"34";"1";-2,29495017317668;-3,45294054051353
"190";"Map3k7cl";"4";"1";-6,08450119284525;-1,22876890202476
"191";"Wfdc18";"34";"1";-2,05886487749949;-3,74630029698326
"192";"Eef1a1";"42";"3";2,66114123078451;-5,14228160878135
"193";"Rpl35";"42";"3";2,65541751595602;-5,1983958055587
"194";"Ppp1r12a";"20";"1";-3,74510257033244;-0,072688000401989
"195";"Rpl8";"42";"3";2,85510738106832;-5,43077571888877
"196";"Ccnd1";"34";"1";-2,37828318861857;-3,40321882267906
"197";"Clec2d";"34";"1";-2,19694142130747;-3,32702620526268
"198";"Rack1";"42";"3";2,87462527962789;-5,44741209050132
"199";"Nrtn";"38";"1";-2,46884481696024;-0,352101760110394
"200";"Rpl18";"42";"3";2,79569967003927;-5,31584938069297
"201";"Ntrk3";"11";"1";-2,63915078429118;0,559380872049793
"202";"Pmp22";"35";"1";-4,62290279654398;1,02926687697457
"203";"Slc6a6";"14";"1";-0,191497222460656;2,87054602603005
"204";"Nkd1";"11";"1";-3,17968718794718;-0,000871883830562636
"205";"S100a6";"22";"1";2,10130436631307;3,78087846736
"206";"Rpl36";"42";"3";2,72023446770772;-5,30226524373008
"207";"Id4";"11";"1";-2,90040533331767;0,0312703380970802
"208";"Vamp8";"1";"1";-0,884534583367257;-3,67779882451011
"209";"Slc13a2";"34";"1";-1,97225312975779;-3,65957029362632
"210";"Krt17";"22";"1";2,30259831162557;3,64345042208718
"211";"Tspan33";"34";"1";-2,13952307490244;-3,56851490040733
"212";"Rpl36a";"42";"3";2,72348053666219;-5,25192316075279
"213";"Pdzk1ip1";"34";"1";-1,74061338690653;-3,62746913929893
"214";"Prrx1";"4";"1";-5,67811243323222;-1,5419780780883
"215";"Kit";"16";"1";-2,14270226744547;-3,2490959932418
"216";"Rpl34";"42";"3";2,79729445191488;-5,35088165303184
"217";"Rps27";"42";"3";2,80973704072103;-5,36302383442833
"218";"Atp2a2";"11";"1";-2,8464566924943;0,655346644916996
"219";"Col4a1";"25";"1";-2,56306938914195;0,806724412241444
"220";"Jun";"53";"1";-1,64538578776255;0,594519032040104
"221";"Ehf";"16";"1";-2,17753963259593;-3,29193575879051
"222";"Dcn";"17";"1";1,22404546948537;0,81116033891724
"223";"Rps2";"42";"3";2,59462220879659;-5,15913208027794
"224";"Cox8a";"19";"1";-0,118809656180291;-4,71902044316246
"225";"Cavin3";"4";"1";-5,64351455954447;-1,12966497441246
"226";"Cck";"47";"1";-3,11850230482951;0,573242170610889
"227";"Lgals1";"20";"1";-3,33521740225688;-0,304916398725048
"228";"Pde4b";"25";"1";-2,43988196638957;0,884767068424686
"229";"Fau";"42";"3";2,80643184395894;-5,39145381947471
"230";"Palld";"25";"1";-2,7147702434434;1,29977397421883
"231";"Postn";"20";"1";-3,48379652289286;0,114939613142475
"232";"Slc9a3";"34";"1";-2,28825549868479;-3,46374781628563
"233";"Plet1";"22";"1";1,59127958031759;3,45994417170571
"234";"Cygb";"45";"1";-5,34384767798319;-1,67120249768211
"235";"Anxa2";"8";"1";2,72411163064107;3,86482517222451
"236";"H2-D1";"21";"1";3,27125127526388;-0,480963366231457
"237";"Slc5a3";"11";"1";-2,72313396719828;0,183002812662586
"238";"Olfr558";"4";"1";-5,96073667792216;-1,24597449799491
"239";"S100a10";"8";"1";2,71796639176473;3,99504415492104
"240";"Ptprc";"39";"2";-6,07056610373393;-4,88104064961387
"241";"Esam";"45";"1";-5,06450311926737;-1,55871565838768
"242";"H2-Q7";"21";"1";3,46884448739156;-0,271055953702465
"243";"Rps21";"42";"3";2,68379218789205;-5,39473588963462
"244";"Tspan8";"40";"1";-0,866338686026483;2,38685636023568
"245";"Ckb";"20";"1";-3,94548957137003;-0,0799901058287774
"246";"Rplp1";"42";"3";2,6525986930953;-5,29639299412681
"247";"Rpl9";"42";"3";2,65491183014974;-5,24625547429039
"248";"Ctsl";"25";"1";-2,70557253149882;1,30279861191796
"249";"Rasgrp2";"4";"1";-5,85262195853129;-1,31722684403373
"250";"Pdgfa";"23";"1";-2,01268462923899;-1,04977746506645
"251";"Zfp36";"53";"1";-1,79894916800395;0,654117761054501
"252";"Rab17";"34";"1";-2,01369671610728;-3,56978996296836
"253";"H3f3b";"40";"1";-0,448124290384202;2,55361930827187
"254";"Mrps6";"11";"1";-3,04626672057047;-0,0221097936244164
"255";"Rpl19";"42";"3";2,79605610581502;-5,3631268312545
"256";"Krt14";"22";"1";2,42726309510335;3,6678630540757
"257";"Nr2f1";"35";"1";-5,54803983954325;0,681788710751995
"258";"Jam3";"4";"1";-5,58593742636576;-1,31374545594169
"259";"Sh3bp5";"11";"1";-2,91845218924418;0,109295619526371
"260";"Cd81";"15";"1";-1,49124877241984;-3,72300394078209
"261";"Rhoj";"44";"1";-5,3167399623765;-1,05021913548423
"262";"1500009L16Rik";"47";"1";-3,22184054640666;0,62170184949921
"263";"Rpl41";"42";"3";2,51740892144308;-5,13173015614463
"264";"Rcan2";"4";"1";-6,0738634326829;-1,03889627953483
"265";"Ckmt1";"15";"1";-1,23756478814021;-3,14576895733787
"266";"mt-Co2";"60";"1";-8,26105301169291;-1,98164923687889
"267";"Rcn3";"11";"1";-3,04862849501505;0,234359172978863
"268";"Rpl29";"42";"3";2,71160443039998;-5,23348196049644
"269";"Rpl26";"42";"3";2,75143511506185;-5,34048183461143
"270";"Timp2";"20";"1";-3,5484785297288;0,31726810137318
"271";"Cdkn1a";"22";"1";1,41419787617788;3,71141068438576
"272";"Cd79a";"61";"2";-5,51982919958964;-5,51564796467735
"273";"Mlph";"34";"1";-2,17101220873728;-3,5166421701522
"274";"Slc3a2";"25";"1";-2,89930360106364;1,06597195366906
"275";"Rpl7";"42";"3";2,67272813531026;-5,15450008412315
"276";"Rpl35a";"42";"3";2,69624097558126;-5,35384567280723
"277";"Serping1";"44";"1";-5,21615688589945;-0,486671643456951
"278";"Tfcp2l1";"40";"1";-0,571936527207344;2,27472285727547
"279";"Adamts4";"4";"1";-6,17566768912211;-1,0953410436721
"280";"Rpl21";"42";"3";2,72508723946676;-5,35891778965904
"281";"Gas5";"42";"3";2,59789188119039;-5,13911397953941
"282";"Anxa1";"14";"1";0,414175882063956;3,32332889536904
"283";"mt-Cytb";"60";"1";-8,25998203543559;-1,9819389154525
"284";"Sod3";"45";"1";-5,41045944479838;-1,52214713593437
"285";"Cldn1";"21";"1";3,57259280892477;0,275620056190952
"286";"Srgn";"39";"2";-5,77826826361552;-4,61025484105064
"287";"Nrip2";"4";"1";-5,98230449942484;-1,18190236588432
"288";"Bcl2l14";"34";"1";-1,93479399470225;-3,60163219471885
"289";"Tpm1";"12";"1";1,77770407410726;4,10033575991677
"290";"Sult5a1";"47";"1";-2,98783843306437;0,764936400452122
"291";"Fhl2";"8";"1";2,87691552849874;4,0020858476548
"292";"Foxc1";"16";"1";-2,18266217497721;-3,07457573910667
"293";"Fst";"25";"1";-1,98537330416575;1,74197427729653
"294";"Rplp2";"42";"3";2,79824431153402;-5,34127147694542
"295";"Ppp1r14a";"4";"1";-5,94426433829203;-1,13971741696312
"296";"Cebpd";"25";"1";-2,41788594511881;0,920291108885273
"297";"Cxcl10";"21";"1";3,43939693184957;-0,399850146970287
"298";"Fermt2";"20";"1";-3,5265366294755;-0,146695690354839
"299";"Cxadr";"8";"1";3,0448163292037;4,51505033473061
"300";"Gsto1";"14";"1";0,0798989078627536;3,18157927493142
"301";"mt-Atp6";"60";"1";-8,24184839514628;-1,97133501072837
"302";"Anxa3";"22";"1";1,29187662812337;3,31174556712197
"303";"Tprgl";"38";"1";-2,87966315535441;-0,549985723695293
"304";"Hbegf";"14";"1";0,835023476801963;3,42706553439186
"305";"Rpl38";"42";"3";2,80164416047201;-5,34591396351768
"306";"Pgm5";"11";"1";-2,84058635023966;0,283399371304974
"307";"Tmem176b";"15";"1";-1,00636904028788;-3,27931650181724
"308";"Pcp4l1";"4";"1";-5,97802011755839;-1,23077853222801
"309";"Abi3bp";"11";"1";-2,80480663565531;0,348983069756493
"310";"S100a11";"8";"1";2,78807409020528;3,97754661540078
"311";"Palmd";"15";"1";-1,63472847727671;-3,21491415997459
"312";"Ptp4a3";"4";"1";-5,92278234747782;-1,24056180020286
"313";"Tgif1";"8";"1";2,48390157433614;4,442255420485
"314";"Pmepa1";"22";"1";1,8988145134078;3,57672016123818
"315";"Cd79b";"61";"2";-5,48709003714457;-5,55529459019615
"316";"Orm1";"14";"1";-0,337259889520555;2,73674456576394
"317";"Mt1";"25";"1";-2,72625701216593;1,20595000485466
"318";"Tmem176a";"15";"1";-1,08999358204737;-3,25992091198875
"319";"Rbpms2";"4";"1";-6,01204387930766;-0,979263382157818
"320";"Dpep1";"47";"1";-3,23264734534159;0,368229737380012
"321";"Ifitm3";"57";"1";0,331855251513571;1,36396835545586
"322";"Ptms";"38";"1";-2,87597911147013;-0,551850097379223
"323";"Meg3";"25";"1";-2,88985459593669;1,12677143315361
"324";"Rps15";"42";"3";2,81366570206747;-5,36857946415855
"325";"Fads3";"4";"1";-5,76105205801859;-1,54738898774101
"326";"Tmsb4x";"39";"2";-5,6961983898057;-4,57436187764122
"327";"Kitl";"47";"1";-3,03761975554362;0,548224409916862
"328";"Ifrd1";"12";"1";1,29939074727163;4,16294853190468
"329";"Car8";"34";"1";-2,05106060294047;-3,59302242299034
"330";"Actb";"22";"1";2,25956137391195;3,89100114802407
"331";"Tmem100";"4";"1";-5,71338550833598;-1,42293591996147
"332";"Steap4";"47";"1";-3,08702270773783;0,564502907791599
"333";"mt-Co1";"60";"1";-8,262165472783;-1,98026688595726
"334";"Dbi";"20";"1";-4,41705505637064;0,445799825122073
"335";"Hes1";"8";"1";2,70756180497274;4,47512285212563
"336";"Rpl22";"42";"3";2,75694401475057;-5,34424551030113
"337";"Rasd1";"4";"1";-5,99493591574564;-1,46932776471092
"338";"Gnai2";"38";"1";-3,1057876804246;-0,319028573236004
"339";"Chpt1";"16";"1";-2,16712395934001;-3,2332588007064
"340";"Snhg18";"20";"1";-3,3204933860673;-0,180594580373303
"341";"Ebf2";"44";"1";-5,22386829642191;-0,462461071214214
"342";"Gem";"25";"1";-2,62492601660624;0,838239533701405
"343";"Rbms3";"25";"1";-2,25988595274821;0,741635365286335
"344";"Ifitm2";"38";"1";-2,83218090323344;-0,473763482770458
"345";"Rexo2";"38";"1";-2,58884136465922;-0,626223879060284
"346";"Plscr2";"47";"1";-2,97656242636576;0,711305064955219
"347";"Capg";"14";"1";-0,526924454547315;2,78594986895607
"348";"Zbtb20";"31";"1";-2,39166359690562;0,488526714840397
"349";"Myo5c";"34";"1";-2,18826989916697;-3,51608927746727
"350";"Krt18";"36";"1";1,15773923607931;1,75332979659127
"351";"Plekhb1";"20";"1";-3,54730908659831;0,505248209336266
"352";"Ptn";"17";"1";1,37951035710439;0,552844112613663
"353";"2410006H16Rik";"42";"3";2,67688472481832;-5,10491140385582
"354";"Aoc3";"44";"1";-5,00925342825785;-0,768128233155743
"355";"Rgs7bp";"4";"1";-5,9988073566331;-0,950348572930828
"356";"Wfdc1";"4";"1";-5,97641556052104;-1,09624166985466
"357";"Gm42679";"25";"1";-2,7317687728776;1,17022971610115
"358";"mt-Nd2";"60";"1";-8,25863973883524;-1,98089821835472
"359";"Dstn";"25";"1";-2,8426257827653;1,28659336070107
"360";"Enpp3";"34";"1";-2,23773150233164;-3,31131251355125
"361";"Clic4";"22";"1";2,19801814766988;3,76610247592019
"362";"Atp5j";"19";"1";-0,149473295487314;-4,77145488758995
"363";"Pde1a";"4";"1";-5,79235260275736;-1,28804691334678
"364";"Smim22";"34";"1";-1,86483995703593;-3,53315551777794
"365";"Sat1";"25";"1";-2,7324852207078;1,21727864245461
"366";"Dhrs3";"38";"1";-2,12033955840006;-0,488709407052532
"367";"Rps6";"42";"3";2,80297119828329;-5,28093297978355
"368";"Bace2";"14";"1";-0,404534668601899;2,77204982737587
"369";"Ltbp4";"25";"1";-2,65442697790995;0,900908900299534
"370";"Sorbs2";"15";"1";-1,56188486603632;-3,02561338444664
"371";"Krt15";"17";"1";1,24371178361043;0,799119783440098
"372";"mt-Co3";"60";"1";-8,25903551367655;-1,98065383931114
"373";"Plpp3";"38";"1";-3,24933569220439;-0,395064609250561
"374";"Tshz2";"11";"1";-2,68161647108927;0,25737513402985
"375";"Nedd4";"31";"1";-2,31042496947184;0,177728099623188
"376";"Aldoa";"1";"1";-0,376542613781839;-4,61604316731407
"377";"Arl4d";"25";"1";-2,88500277785197;1,06110368470238
"378";"Laptm5";"39";"2";-5,6475152233018;-4,53313167592002
"379";"Il18r1";"21";"1";3,26272399636373;-0,166956322392956
"380";"Myl12a";"8";"1";2,60934312554464;4,34569589594887
"381";"Eif4a1";"28";"1";3,22094400139913;4,91292087534951
"382";"Eif1";"8";"1";2,54053504677877;4,29564396838234
"383";"Tnfrsf11b";"14";"1";0,243675067149253;3,31467120150612
"384";"Cox4i1";"19";"1";0,0584186455832431;-4,83610637684776
"385";"Ndrg1";"12";"1";2,2842908641921;4,12529508570717
"386";"Phlda3";"11";"1";-2,93967788008585;-0,05280952354385
"387";"Ccn1";"8";"1";3,23144109459981;4,31628505686806
"388";"Lrrc32";"4";"1";-6,07552950171366;-1,22176130314781
"389";"Fxyd5";"39";"2";-6,0863465526475;-4,90490825673057
"390";"Fam81a";"4";"1";-5,96074669150248;-0,912313060960308
"391";"H2-Ab1";"39";"2";-5,63267700461283;-4,48192031880333
"392";"Prkg1";"20";"1";-3,94531242636576;-0,244255321225658
"393";"Glul";"34";"1";-1,91991035727397;-3,52061851521446
"394";"S1pr3";"4";"1";-5,58880226401225;-1,39194615384056
"395";"Fzd7";"31";"1";-2,6176137187852;0,111204279461369
"396";"H2-K1";"21";"1";3,53557927819356;-0,225403921803967
"397";"Rpl5";"42";"3";2,82439596863851;-5,35114868184044
"398";"Ndrg2";"20";"1";-4,108037398137;0,244792921343311
"399";"Flna";"20";"1";-3,57040493277445;-0,0312418510527764
"400";"App";"31";"1";-2,38358907488719;0,0834951529888954
"401";"Cox6c";"19";"1";-0,280009672917276;-4,7103267480941
"402";"mt-Nd4";"60";"1";-8,26075498846903;-1,98075230618431
"403";"Hspa1a";"23";"1";-2,00968663481608;-1,59401495953514
"404";"Arid5b";"12";"1";1,70004089089498;4,41663281420754
"405";"Krt6a";"14";"1";0,28259898635015;3,34338728884743
"406";"Pim1";"12";"1";1,61234910698995;3,95296995142983
"407";"Ccdc85b";"47";"1";-3,09830443648234;0,536236001053318
"408";"S100a1";"19";"1";-0,254317329205423;-5,23541696568443
"409";"Lrrc75b";"31";"1";-2,60296265868083;-0,000487553081050918
"410";"Clmp";"11";"1";-3,01547591475382;0,0481763313202705
"411";"Tesc";"19";"1";-0,331698463238626;-4,71139820118858
"412";"Sox10";"11";"1";-2,90576426772013;-0,0780363847823296
"413";"Klk1b9";"19";"1";-0,29173196939364;-6,01952894230796
"414";"Lmna";"22";"1";2,35574586602315;3,79099957446144
"415";"Rpl24";"42";"3";2,76988752099142;-5,21375806828453
"416";"Epas1";"20";"1";-4,05598323134318;-0,251771168908611
"417";"Timp3";"25";"1";-2,68724410323039;1,21372799376534
"418";"Apold1";"44";"1";-5,21220009116068;-0,909200744828716
"419";"Dgkb";"4";"1";-6,03042928961649;-1,01113124390556
