"";"id";"module";"supermodule";"dim_1";"dim_2"
"2827";"Pttg1";"22";"1";0,604823385032804;-2,51031937646625
"2828";"Gdnf";"39";"1";1,22765949800888;2,19762608957531
"2829";"Rnf24";"17";"1";-1,91462122961602;-2,55060973214862
"2830";"BC028528";"31";"1";-1,65007835194191;-6,78513338613269
"2831";"Wipf3";"23";"1";-1,7893084393414;-3,38619115400074
"2832";"Lgr4";"20";"1";0,16480592325607;1,38831756067517
"2833";"Adamdec1";"13";"1";-1,42051526471695;-3,52443816709278
"2834";"4833423E24Rik";"7";"1";3,0376060350267;-2,95691456842182
"2835";"Aplp1";"52";"1";-2,0636658997806;-3,29807212400196
"2836";"Tmem52";"40";"1";-3,44388100072464;-0,480335021493411
"2837";"Tfg";"51";"1";1,96754292086044;5,11082885217907
"2838";"Msl3l2";"15";"1";-1,33755161925873;-3,88980248021839
"2839";"Rbm47";"14";"1";1,69519690111557;3,8683376069093
"2840";"Nr1d2";"1";"1";-0,306109155860751;2,8174080605531
"2841";"Naf1";"42";"1";-0,338243927207797;4,81657597971203
"2842";"Sgip1";"31";"1";-1,85656708046517;-6,40282824086902
"2843";"Rab34";"10";"1";-1,11994173690399;-2,84685018110034
"2844";"Sdf4";"13";"1";-1,06772252484879;-3,42945244359729
"2845";"Rhou";"2";"1";1,64217523172775;5,0012287850404
"2846";"Dtx4";"4";"1";-1,0288229839476;3,85527417612317
"2847";"Fam174a";"38";"1";0,179641757759244;-2,3695317749953
"2848";"Nup54";"25";"1";-0,308721746650546;4,35043284845593
"2849";"Ogn";"46";"1";-0,986106480804294;-5,48413803624866
"2850";"Cebpg";"50";"1";-1,63912075325569;3,52982900095227
"2851";"Kank4";"13";"1";-1,17295458480439;-3,23503758954761
"2852";"Irgq";"30";"1";-1,25853362247071;3,47736499262097
"2853";"Oxct1";"32";"1";3,96746948793808;-0,589841449735141
"2854";"Flrt3";"39";"1";1,29090527132431;2,50579760027173
"2855";"Bicc1";"46";"1";-1,06591382190308;-5,30781271505115
"2856";"Avpi1";"24";"1";-1,77365423306546;0,368792032721066
"2857";"Seh1l";"16";"1";-0,832184995857089;4,82560822916272
"2858";"Foxp1";"45";"1";1,85964611605087;4,14641663980725
"2859";"Zcchc17";"22";"1";0,529506002220304;-2,33997931527851
"2860";"Arl13b";"17";"1";-2,13544858559689;-2,78481521653888
"2861";"Srp9";"5";"1";3,83632448748031;0,371597742559933
"2862";"Timm10b";"3";"1";1,04233411386886;-1,91667678403614
"2863";"March5";"8";"1";2,15102890566269;4,74039599848034
"2864";"Edaradd";"21";"1";0,235645805153043;0,104487990858579
"2865";"Zfp131";"14";"1";1,51049974993149;3,87781999063733
"2866";"Prdx3";"36";"1";1,81289676264206;-1,66281690644977
"2867";"Lratd1";"50";"1";-1,5883932964476;2,4926576371217
"2868";"Smim12";"3";"1";0,506157432350308;-2,14353253888843
"2869";"Egfr";"30";"1";-1,49287566110215;3,71921393823864
"2870";"Il17re";"11";"1";2,23751238420883;-2,80705907392261
"2871";"Utp14b";"1";"1";0,156214509758145;2,96757123422863
"2872";"Pgam1";"27";"1";3,17159775331894;-0,131253147599673
"2873";"Ramp2";"28";"1";-0,413989509788363;-5,59963991689441
"2874";"Adgrg2";"9";"1";-2,31805207892975;0,698859905722165
"2875";"Dclk2";"52";"1";-2,34675773545822;-3,60046365308521
"2876";"Magoh";"8";"1";2,63122490480819;4,65443942499402
"2877";"Syngr1";"28";"1";0,106026683601529;-5,30433132695911
"2878";"Arhgef5";"14";"1";1,57419637278;4,18079612207653
"2879";"Dnaja2";"8";"1";2,22721174791733;5,02223727655652
"2880";"Bend7";"29";"1";-0,686449016776889;3,13472316217663
"2881";"Nup50";"8";"1";1,99483278826156;4,62038896036389
"2882";"Milr1";"19";"1";-3,71427699491104;2,08116385889294
"2883";"Fbn1";"46";"1";-1,04934134646973;-5,42610504674671
"2884";"Usp53";"56";"1";-1,35255547925553;-1,61653151559589
