"";"id";"module";"supermodule";"dim_1";"dim_2"
"11316";"Gm43707";"5";"1";-0,469588988311441;-2,85344122321108
"11317";"Rnf214";"10";"1";2,00487536858782;-0,432892068929466
"11318";"2610507I01Rik";"4";"1";3,28836829137072;0,79211379616758
"11319";"Cep131";"5";"1";-1,03700583506361;-3,51012979418734
"11320";"Hif1an";"8";"1";-2,16977232027784;0,607034460001198
"11321";"Zfp180";"1";"1";-2,65656798411146;-0,596668347425255
"11322";"Tmem80";"10";"1";2,7807248301433;0,57598044007322
"11323";"A830082N09Rik";"5";"1";-0,421749614961298;-3,4360039082239
"11324";"Pou5f2";"2";"1";-3,07262366343275;-0,753569170541557
"11325";"Adat2";"3";"1";2,16798383664355;1,72631956666013
"11326";"D5Ertd605e";"11";"1";5,46390516232714;1,50380612938902
"11327";"Rbm14";"13";"1";1,42860872220263;-1,35226824850539
"11328";"Itgae";"16";"1";-3,88918297816053;-4,29924033553103
"11329";"Cd68";"20";"1";-5,13043134737745;-2,24362198979357
"11330";"Sh2b3";"17";"1";-1,97436326075331;-1,60804761917094
"11331";"Smim13";"8";"1";-2,21413200426832;0,931832805566994
"11332";"Mib2";"10";"1";1,80199069451555;-0,80991302401522
"11333";"Bicra";"13";"1";0,919551140777914;-0,648231610364708
"11334";"Apol10b";"5";"1";-0,281061165816934;-3,71259759337405
"11335";"9530018F02Rik";"15";"1";3,4821830458568;2,99397541611692
"11336";"Trpv3";"2";"1";-3,92747705508009;-0,671674832410606
"11337";"Smim10l2a";"7";"1";4,39872199963793;-2,03613381058672
"11338";"Gm16740";"10";"1";3,02356893491015;0,296699777536598
"11339";"Gm7008";"13";"1";1,43129045438036;-0,903064891404899
"11340";"1810021B22Rik";"4";"1";3,97129160832628;1,94578839867612
"11341";"Syt8";"16";"1";-2,53040020991102;-4,62742851645449
"11342";"Gm47376";"2";"1";-3,53821414042249;-0,781615778512748
"11343";"Zadh2";"7";"1";2,92703659009203;-0,408613428182396
"11344";"Pskh1";"10";"1";2,42566759061083;-0,275207265920433
"11345";"Zbtb14";"4";"1";2,97263056706652;0,639274373941628
"11346";"Zfp955b";"2";"1";-2,85767119456068;-0,693766817159446
"11347";"Mmd2";"16";"1";-3,61995618868604;-3,23186300665835
"11348";"Tcf24";"15";"1";2,99076992940172;2,55111672013303
"11349";"Ninl";"1";"1";-1,51802378226057;-0,33346734911898
"11350";"4930455G09Rik";"21";"1";3,8529802031444;-3,2737028446863
"11351";"Atxn7l2";"2";"1";-3,24480073977247;-1,76361079484919
"11352";"AI987944";"4";"1";2,77502543400988;1,19612170784971
